question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",63f8b3c5-bc77-4c46-a6fe-3754394b061d,pathology,0,"{'pred': [5], 'probs': [[0.3424391746520996, 0.14179468154907227, 0.0007043103687465191, 0.04529109597206116, 0.035244230180978775, 0.4345265328884125]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? none of the above']",b43cd9e3-baa2-4bef-b2c3-d40e1a5188cf,IHC(Red),0,"{'pred': [0], 'probs': [[0.9674564599990845, 2.516467475288664e-06, 0.017757408320903778, 7.824601198080927e-06, 0.014028712175786495, 0.0007470439304597676]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",aa6dad98-04d9-4eff-be8f-dae4465075ed,light microscopy,2,"{'pred': [2], 'probs': [[2.897763806686271e-06, 0.003948943689465523, 0.9929850697517395, 0.0030630826950073242]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",7e29a212-6f0b-4755-8143-e0a8bc12eea5,neuropathology,4,"{'pred': [4], 'probs': [[0.007963836193084717, 0.0013599409721791744, 0.0019296427490189672, 0.0026701672468334436, 0.9601886868476868, 0.025887764990329742]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",94ad06fc-8876-4dd8-ad26-ad556ac80d0b,IHC(HDab),0,"{'pred': [0], 'probs': [[0.5359399914741516, 0.004792470484972, 0.00023012678138911724, 6.920619489392266e-05, 0.0002526518073864281, 0.4587155282497406]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",662f568f-39fe-4d67-acc5-0ced96838ed4,neuropathology,3,"{'pred': [3], 'probs': [[0.0002920837141573429, 7.903339565018541e-07, 0.0007185289869084954, 0.9981207251548767, 0.0001199486869154498, 0.0007479133200831711]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",d343bb5a-8c4a-4ab7-b8a6-b26b5d15efbd,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.018521394580602646, 0.0002862705150619149, 0.0026226819027215242, 0.0013428246602416039, 0.9562197327613831, 0.02100711315870285]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",cc3a2574-9924-43e2-b217-974295d35841,light microscopy,1,"{'pred': [1], 'probs': [[0.400926411151886, 0.5730531811714172, 3.0342403988470323e-05, 0.02599012851715088]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",1cb3c575-5e5e-4521-ae7d-093e09e2c07f,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.013360916636884212, 0.07636456936597824, 0.059813495725393295, 0.01728869415819645, 0.6088352203369141, 0.2243371158838272]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",623d3224-b78e-4a81-8d96-cff9b5b88fc5,neuropathology,0,"{'pred': [0], 'probs': [[0.9748324751853943, 5.058593615103746e-07, 0.022025225684046745, 0.00242598750628531, 0.0003808997862506658, 0.00033491288195364177]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",2.0,,,,,
classification,"['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Caa', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Negative', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Cored', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Diffuse', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? none of the above']",68b1d5bd-3660-438b-b209-daf0daf512ee,Caa,0,"{'pred': [2], 'probs': [[0.20155227184295654, 0.141605943441391, 0.32192420959472656, 0.10706279426813126, 0.22785477340221405]], 'pred_prompt': ['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Cored']}",2.0,,,,,
classification,"['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cored plaque', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cerebral amyloid angiopathy', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? diffuse plaque', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? negative', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? none of the above']",83a8ccd0-6ab0-40ab-9557-dd7beb68e5a0,cored plaque,0,"{'pred': [0], 'probs': [[0.22245851159095764, 0.20119620859622955, 0.18279892206192017, 0.2202756255865097, 0.17327070236206055]], 'pred_prompt': ['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cored plaque']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",670b52fa-7f34-4bba-9818-3a9437b9b241,neuropathology,1,"{'pred': [2], 'probs': [[0.005800416227430105, 0.04796478524804115, 0.47270745038986206, 0.006280208472162485, 0.40815895795822144, 0.059088122099637985]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? infectious disease pathology']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",2dc1f178-d887-4129-8e49-6cf1fa932f23,pathology,1,"{'pred': [2], 'probs': [[0.0004420819168444723, 0.014234024100005627, 0.6892327070236206, 0.03282007575035095, 7.47834974390571e-06, 0.2632635533809662]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",2.0,,,,,
classification,"['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cored plaque', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cerebral amyloid angiopathy', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? diffuse plaque', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? negative', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? none of the above']",4e793bfa-7bd1-43be-a2ce-62953640c709,diffuse plaque,2,"{'pred': [0], 'probs': [[0.27185097336769104, 0.15439575910568237, 0.1329553723335266, 0.19888587296009064, 0.24191197752952576]], 'pred_prompt': ['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cored plaque']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",00af75c4-60ac-4558-9207-049b4697f8d8,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.6890631318092346, 0.008969507180154324, 0.023697877302765846, 0.06016844883561134, 0.03730433061718941, 0.1807967871427536]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",dfa8385e-7b49-4e43-bcf3-bc3aca9727c5,pathology,3,"{'pred': [2], 'probs': [[0.006510763429105282, 0.3865310251712799, 0.5278800129890442, 0.03497307375073433, 0.00041438970947638154, 0.043690793216228485]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",ea56d0ab-c3dc-4bc5-8a65-94fdb0697e86,light microscopy,1,"{'pred': [1], 'probs': [[0.007002213504165411, 0.9909071922302246, 5.241018243395956e-06, 0.0020853525493294]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",e67235ab-6dce-49e2-940b-d8067299a3cd,light microscopy,2,"{'pred': [2], 'probs': [[2.1797045519633684e-06, 0.0002531746868044138, 0.9938055276870728, 0.005939226131886244]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",96b226f1-6ac8-4a91-a4ff-1e75fb102542,pathology,3,"{'pred': [1], 'probs': [[0.13572897017002106, 0.2950468063354492, 0.004951524082571268, 0.25448843836784363, 0.24943770468235016, 0.060346540063619614]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? dermatology']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",56e54d56-fd96-4fb6-8189-2c302b24d9f4,neuropathology,3,"{'pred': [3], 'probs': [[0.02962282858788967, 0.00016664493887219578, 2.2794602045905776e-05, 0.9636340737342834, 7.844276842661202e-05, 0.006475303787738085]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",ccf69df1-4aa5-43df-bd85-4f67af17ac0e,neuropathology,3,"{'pred': [3], 'probs': [[0.0013398552546277642, 0.00016486937238369137, 2.3101947590475902e-05, 0.9952777624130249, 0.00016861471522133797, 0.0030257347971200943]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",2.0,,,,,
classification,"['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Negative', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Caa', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Diffuse', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Cored', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? none of the above']",4689289f-3bc2-4fcb-890c-1437da20af7b,Diffuse,2,"{'pred': [3], 'probs': [[0.10480775684118271, 0.06788123399019241, 0.22198893129825592, 0.4376562535762787, 0.1676657646894455]], 'pred_prompt': ['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? Cored']}",2.0,,,,,
classification,"['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cored plaque', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? negative', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cerebral amyloid angiopathy', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? diffuse plaque', 'IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? none of the above']",0867568d-458a-49c8-ba5e-7908ac03b1ea,diffuse plaque,3,"{'pred': [0], 'probs': [[0.49061018228530884, 0.12355735898017883, 0.1422380656003952, 0.1129608154296875, 0.13063357770442963]], 'pred_prompt': ['IHC stained light micrograph of extracellular amyloid-beta deposition in the human brain tissue. Based on the image, what is the most likely amyloid beta morphology pattern? cored plaque']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",e326f1c0-50fe-4c69-8ffe-d9ebce39e913,pathology,3,"{'pred': [1], 'probs': [[0.01453902292996645, 0.9347729086875916, 5.816265229441342e-07, 0.025980180129408836, 8.488145795126911e-06, 0.024698758497834206]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? biology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",0c4ae80b-f367-4ef6-b659-cb0fea6ee383,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.4967913329601288, 0.05615396425127983, 0.19353258609771729, 0.012134769931435585, 0.03160441666841507, 0.2097829282283783]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",3511e1d4-6b9a-40d8-b526-74b6a9ae8ab2,neuropathology,3,"{'pred': [3], 'probs': [[0.09738796949386597, 4.2768519051605836e-05, 0.007672007195651531, 0.8909764885902405, 3.6984627513447776e-05, 0.003883788827806711]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? neuropathology']}",2.0,,,,,
