question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",6b0e6971-4c99-47f2-8bc4-7fd05f21323b,light microscopy,2,"{'pred': [2], 'probs': [[7.517769972764654e-06, 3.2496731705577986e-07, 0.9999920129776001, 1.1240386044164552e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b99a2234-ab35-4fa4-bc6d-02a8d2209796,brightfield microscopy,2,"{'pred': [2], 'probs': [[1.618279021897706e-08, 4.0849872107173724e-07, 0.9999945163726807, 7.42235272355174e-07, 4.249775429343572e-06, 5.147074988443023e-10]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",794c0dfe-f128-4f34-b786-3da4bd65e1c8,light microscopy,0,"{'pred': [0], 'probs': [[0.9999353885650635, 6.441602454287931e-05, 1.333160497551944e-07, 1.192616849721162e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",3d5d160a-fba7-4ff9-982b-58d4d55b1ad5,brightfield microscopy,4,"{'pred': [4], 'probs': [[4.2836079956032336e-05, 1.0097096492245328e-08, 3.19733157994051e-06, 1.0437871651447495e-06, 0.9999527931213379, 1.3872465842723614e-07]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",a7a81157-09d8-4f27-a201-5bdf050faac5,pathology,0,"{'pred': [0], 'probs': [[0.9999997615814209, 5.529762869826982e-09, 8.86594531124274e-09, 6.243200090239043e-08, 8.286180985805913e-08, 6.091970039534544e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",30940c42-6eb5-421f-abcb-73f69f1791b0,IHC(HDab),3,"{'pred': [3], 'probs': [[6.846349709377364e-09, 6.225803761417126e-10, 1.1257911269879628e-10, 0.999998927116394, 1.4047536467387545e-07, 9.571666623742203e-07]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",7be85be7-a935-475f-aac3-f7991ac05692,IHC(HDab),4,"{'pred': [4], 'probs': [[0.0022967986296862364, 1.0879691672016634e-06, 8.30414592201123e-06, 2.18575397781251e-08, 0.9976848363876343, 8.93119977263268e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",ae68da46-8c0c-425a-9660-2fa90669af1e,IHC(HDab),0,"{'pred': [0], 'probs': [[0.9999662637710571, 2.3406839133599533e-08, 1.1065264970966382e-07, 3.3527525374665856e-05, 2.7544933445255992e-08, 3.881665833205261e-08]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",d2294f5f-f273-45f7-a1c0-a84051e418ee,pathology,3,"{'pred': [3], 'probs': [[5.7864952829334015e-09, 4.909267659058969e-09, 7.659776146695663e-10, 1.0, 2.418504285728318e-09, 8.944192053661482e-10]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",f4ffef1e-fb31-44ce-8052-25f9ce3472b4,IHC(Red),4,"{'pred': [4], 'probs': [[1.4880512935633305e-05, 0.0001142904584412463, 2.2469944269687403e-06, 3.0223700377973728e-06, 0.9998621940612793, 3.295068609077134e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",ee8789d1-db96-4b64-abfc-a73f868ab360,pathology,1,"{'pred': [1], 'probs': [[1.2265252813392635e-08, 1.0, 3.816419624769196e-09, 7.855648576082785e-09, 2.4241804119640165e-09, 5.301003014324124e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",05d8d9cb-38fa-4d31-94c1-5456db400134,light microscopy,2,"{'pred': [2], 'probs': [[1.2631250712047404e-08, 5.403432368211725e-08, 1.0, 2.5380588741796828e-09]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",106db987-7413-4142-9556-92c332ab538b,pathology,1,"{'pred': [1], 'probs': [[2.600197834823348e-11, 1.0, 2.3631965273551714e-09, 4.909452289147964e-10, 1.9321511501857458e-08, 1.6493112431348322e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7be9451b-50de-4e3e-bee8-4e97569874fc,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.9998675584793091, 0.00010260199633194134, 2.9474902476067655e-05, 3.0799216688137676e-07, 1.452330788964673e-08, 7.540334223676837e-08]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",89f094e4-ea4e-4581-83fa-a0b9894bdf92,IHC(HDab),1,"{'pred': [1], 'probs': [[4.033009037840429e-09, 0.9999861717224121, 7.307027772185393e-06, 5.1561805776145775e-06, 7.705646254407839e-08, 1.3568302392741316e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f73c5da6-de67-4dba-b955-d2ea44eff2e3,pathology,4,"{'pred': [4], 'probs': [[9.484706353646288e-09, 3.7932186280897895e-09, 2.197998894004627e-09, 2.575481383715328e-09, 1.0, 4.300625633391064e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",06eef9cd-7a1a-4afd-9f98-15dc5ec7edde,IHC(HDab),1,"{'pred': [1], 'probs': [[3.0967862585384864e-06, 0.9999643564224243, 4.620415438694181e-06, 5.36350569291244e-07, 8.34232150026537e-09, 2.7434341973275878e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",40117f50-db77-4bbd-a992-039a2a1dd107,pathology,0,"{'pred': [0], 'probs': [[1.0, 4.812810416865432e-08, 1.7313868116985986e-09, 6.735208224473155e-11, 3.5896370320642745e-08, 7.865738282930579e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b43cd9e3-baa2-4bef-b2c3-d40e1a5188cf,brightfield microscopy,2,"{'pred': [2], 'probs': [[4.776027822117612e-07, 8.138751006470102e-09, 0.9996908903121948, 0.000287528004264459, 2.1101088350405917e-05, 4.0190904826431506e-08]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",b1518201-4ae5-4588-ab61-b216b04a789d,pathology,3,"{'pred': [3], 'probs': [[1.575257186914314e-07, 2.628275694860349e-07, 2.3360477996448026e-07, 0.9999982118606567, 4.504160244778177e-07, 7.500188985432032e-07]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7e29a212-6f0b-4755-8143-e0a8bc12eea5,brightfield microscopy,2,"{'pred': [2], 'probs': [[5.055371943285536e-08, 7.501946583943209e-07, 0.9999682903289795, 2.031744588748552e-05, 1.0581079550320283e-05, 1.2746558475384973e-08]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",62244bc2-8a27-40b8-a272-ce990d4a4412,brightfield microscopy,1,"{'pred': [1], 'probs': [[1.386119041768552e-08, 0.9998745918273926, 1.7523618225823157e-05, 0.00010635593207553029, 1.4789296756134718e-06, 2.0177406412358323e-09]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,light microscopy,1,"{'pred': [1], 'probs': [[2.304554840293349e-07, 0.9999988079071045, 6.197306561261939e-07, 4.1551078311385936e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",8e13fcac-6c2e-4d32-848b-55642aa7df70,pathology,0,"{'pred': [0], 'probs': [[1.0, 2.000310160565899e-11, 7.174674632182132e-09, 2.7752364850641698e-09, 4.245959583926151e-09, 7.413595848326793e-10]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",540fa97f-a695-4ff6-96ea-fb1c2564bea5,light microscopy,1,"{'pred': [1], 'probs': [[1.505444373606224e-07, 0.9999997615814209, 1.1743749439574458e-07, 2.0449347104545268e-08]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",8474f401-52c8-4ff5-999d-10bc9ece8522,light microscopy,1,"{'pred': [1], 'probs': [[5.132138767294236e-07, 0.9999994039535522, 5.391610358174148e-08, 6.48469278274888e-09]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",a469627a-4a73-4395-b242-29c15d8ec1f5,pathology,0,"{'pred': [0], 'probs': [[0.9999998807907104, 8.204029455782802e-08, 4.453539315107946e-09, 1.0548827367173885e-09, 2.744960481138037e-09, 7.506330490514301e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b2d7bafe-e4aa-4037-bd42-c52258874046,brightfield microscopy,3,"{'pred': [3], 'probs': [[9.857550367087242e-07, 7.031046607153257e-07, 2.1632612368094328e-11, 0.9999779462814331, 2.033683267654851e-05, 3.848261431738109e-10]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",ab4c332f-4fa7-40d3-b57e-7c06d531d595,IHC(HDab),1,"{'pred': [1], 'probs': [[9.09027022544251e-08, 0.9999943971633911, 2.8825979825342074e-06, 5.273348868684025e-09, 5.440686550173268e-07, 2.006199792958796e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",7926000d-80c9-4695-8654-d7b4921174df,IHC(HDab),0,"{'pred': [0], 'probs': [[0.9999442100524902, 1.8361729416938033e-06, 4.161447861861234e-07, 7.083206554625576e-08, 1.0979864782711957e-05, 4.259317211108282e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",c36f4b36-9082-410f-9549-f544e10332c8,IHC(HDab),4,"{'pred': [4], 'probs': [[0.0006139036850072443, 0.0001440570194972679, 1.8740956875262782e-06, 1.1189770532382681e-07, 0.9992309808731079, 8.959622391557787e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c8366e95-b85f-4654-81dc-16bda0e3b695,light microscopy,2,"{'pred': [2], 'probs': [[1.0865619515243452e-07, 8.793596180112218e-07, 0.999998927116394, 1.1739216887463044e-07]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
