,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
10,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",e551d6a5-69bb-4613-b395-42e8c90785f7,pathology,2,"{'pred': [2], 'probs': [[2.8544054657686502e-05, 0.00012647692346945405, 0.37356358766555786, 0.17290769517421722, 0.21372638642787933, 0.2396472543478012]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
11,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",e551d6a5-69bb-4613-b395-42e8c90785f7,light microscopy,2,"{'pred': [2], 'probs': [[8.302857895614579e-05, 0.17765825986862183, 0.8141396641731262, 0.00811910443007946]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
12,stain,"['What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? none of the above']",e551d6a5-69bb-4613-b395-42e8c90785f7,Giemsa,2,"{'pred': [2], 'probs': [[0.01730947196483612, 6.232360465219244e-05, 0.9817867875099182, 0.0007704783929511905, 1.645735392230563e-05, 5.4445841669803485e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
13,subdomain,"['What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",e551d6a5-69bb-4613-b395-42e8c90785f7,hematopathology,1,"{'pred': [1], 'probs': [[0.010934052988886833, 0.41604694724082947, 0.00019714469090104103, 0.0007743779569864273, 0.2856268286705017, 0.2864205837249756]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
14,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",e551d6a5-69bb-4613-b395-42e8c90785f7,brightfield microscopy,3,"{'pred': [1], 'probs': [[0.0013025379739701748, 0.5581111907958984, 0.05868138372898102, 0.13753831386566162, 0.02927270717918873, 0.21509389579296112]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
15,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",76b94418-5c38-4c1e-add4-7a3094cbc0b6,pathology,0,"{'pred': [5], 'probs': [[0.09788717329502106, 4.132128378842026e-05, 0.44339221715927124, 0.0004188285383861512, 0.00012895703548565507, 0.45813146233558655]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
16,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",76b94418-5c38-4c1e-add4-7a3094cbc0b6,light microscopy,0,"{'pred': [0], 'probs': [[0.6533303260803223, 0.0002668834349606186, 0.3348405659198761, 0.011562219820916653]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
17,stain,"['What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? none of the above']",76b94418-5c38-4c1e-add4-7a3094cbc0b6,Giemsa,3,"{'pred': [3], 'probs': [[6.0811213188571855e-05, 0.0006198568735271692, 0.003094558836892247, 0.9961589574813843, 4.09588255934068e-06, 6.163692160043865e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
18,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",76b94418-5c38-4c1e-add4-7a3094cbc0b6,hematopathology,2,"{'pred': [2], 'probs': [[0.00021489094069693238, 0.0004690714122261852, 0.643089234828949, 0.2966877222061157, 0.001468941569328308, 0.0580701045691967]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
19,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",76b94418-5c38-4c1e-add4-7a3094cbc0b6,brightfield microscopy,0,"{'pred': [2], 'probs': [[0.19883444905281067, 0.0016489787958562374, 0.414377361536026, 0.07229160517454147, 0.1512906849384308, 0.16155694425106049]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
20,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",e3fa96ce-9b29-44da-82c7-afb27d8f3b45,pathology,1,"{'pred': [5], 'probs': [[0.00023873645113781095, 0.2769760191440582, 1.663158218434546e-05, 0.001490335213020444, 0.3288155496120453, 0.39246276021003723]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
21,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",e3fa96ce-9b29-44da-82c7-afb27d8f3b45,light microscopy,2,"{'pred': [2], 'probs': [[0.00034392051748000085, 0.2227562963962555, 0.7663710117340088, 0.010528781451284885]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
22,stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",e3fa96ce-9b29-44da-82c7-afb27d8f3b45,Giemsa,4,"{'pred': [4], 'probs': [[0.00038754098932258785, 0.002114614238962531, 2.0169215986243216e-06, 8.417271601501852e-05, 0.9974104762077332, 1.209372499033634e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
23,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",e3fa96ce-9b29-44da-82c7-afb27d8f3b45,hematopathology,4,"{'pred': [5], 'probs': [[0.023674773052334785, 1.7006021153065376e-05, 0.056027524173259735, 0.271750271320343, 0.13069818913936615, 0.5178322792053223]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
24,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",e3fa96ce-9b29-44da-82c7-afb27d8f3b45,brightfield microscopy,0,"{'pred': [3], 'probs': [[0.024309935048222542, 0.36133667826652527, 0.015239952132105827, 0.46061399579048157, 0.025217415764927864, 0.11328206956386566]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? synthetic']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
25,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",543cf645-28e6-41fe-9866-01cfdcb673ff,pathology,0,"{'pred': [5], 'probs': [[0.17402337491512299, 0.0003757605445571244, 0.35391849279403687, 0.0002829974691849202, 0.0015550116077065468, 0.4698443114757538]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
26,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",543cf645-28e6-41fe-9866-01cfdcb673ff,light microscopy,1,"{'pred': [1], 'probs': [[0.0009136400185525417, 0.7469678521156311, 0.23193936049938202, 0.02017911709845066]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
27,stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? none of the above']",543cf645-28e6-41fe-9866-01cfdcb673ff,Giemsa,3,"{'pred': [3], 'probs': [[0.0031917025335133076, 0.002581886248663068, 0.00015403676661662757, 0.9939389228820801, 0.00010212931374553591, 3.128002572339028e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
28,subdomain,"['What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? clinical pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",543cf645-28e6-41fe-9866-01cfdcb673ff,hematopathology,2,"{'pred': [2], 'probs': [[0.07130635529756546, 8.097304089460522e-05, 0.4626227021217346, 0.19206318259239197, 0.00012237331247888505, 0.27380433678627014]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
29,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",543cf645-28e6-41fe-9866-01cfdcb673ff,brightfield microscopy,0,"{'pred': [3], 'probs': [[0.09735456109046936, 0.22057215869426727, 0.050339922308921814, 0.4465736746788025, 0.03672614321112633, 0.14843355119228363]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? synthetic']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
30,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,pathology,4,"{'pred': [5], 'probs': [[0.16462461650371552, 1.6584141121711582e-05, 0.000423004268668592, 0.3088543117046356, 0.06897716969251633, 0.4571043848991394]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
31,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,light microscopy,0,"{'pred': [0], 'probs': [[0.765998125076294, 0.00012732703180518, 0.21301937103271484, 0.020855195820331573]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
32,stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,Giemsa,0,"{'pred': [0], 'probs': [[0.999777615070343, 8.137017175613437e-06, 4.91449691253365e-06, 7.142896407685839e-08, 0.00020802681683562696, 1.3493990991264582e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
33,subdomain,"['What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,hematopathology,0,"{'pred': [5], 'probs': [[0.22215309739112854, 0.0005556349060498178, 0.0005454015918076038, 0.0002566500334069133, 0.24295328557491302, 0.5335359573364258]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
34,submodality,"['What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,brightfield microscopy,2,"{'pred': [4], 'probs': [[0.055694449692964554, 0.07772761583328247, 0.14241920411586761, 0.3086542785167694, 0.33179205656051636, 0.08371242880821228]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? mixed']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
35,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,pathology,4,"{'pred': [2], 'probs': [[0.000437442387919873, 0.00027237681206315756, 0.38915157318115234, 0.1356930434703827, 0.14411261677742004, 0.3303329348564148]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? cytology']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
36,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,light microscopy,2,"{'pred': [2], 'probs': [[0.09993048757314682, 0.000314036151394248, 0.8864964246749878, 0.01325905043631792]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
37,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,Giemsa,4,"{'pred': [4], 'probs': [[3.684638443246513e-07, 6.240694006010017e-08, 6.735928036505356e-05, 0.012573729269206524, 0.9873573780059814, 1.144438215305854e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? Giemsa']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
38,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,hematopathology,4,"{'pred': [5], 'probs': [[1.3614033377962187e-05, 0.21640323102474213, 0.00022493113647215068, 0.27532440423965454, 0.07846175134181976, 0.42957204580307007]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? none of the above']}",0.10000000149011612,pathology,hematopathology,light microscopy,brightfield microscopy,none
