question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",6b0e6971-4c99-47f2-8bc4-7fd05f21323b,light microscopy,2,"{'pred': [2], 'probs': [[1.8614358623381122e-06, 1.1481087192066752e-09, 0.9999980926513672, 2.2638701677180073e-11]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b99a2234-ab35-4fa4-bc6d-02a8d2209796,brightfield microscopy,2,"{'pred': [2], 'probs': [[2.4561828265712293e-12, 4.379644202856525e-09, 0.9999995231628418, 2.119908941722315e-07, 1.916669134516269e-07, 1.2043831643798741e-12]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",794c0dfe-f128-4f34-b786-3da4bd65e1c8,light microscopy,0,"{'pred': [0], 'probs': [[0.9999730587005615, 2.6954747227136977e-05, 1.6709692518546149e-09, 2.463946546793494e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",3d5d160a-fba7-4ff9-982b-58d4d55b1ad5,brightfield microscopy,4,"{'pred': [4], 'probs': [[1.5398125015053665e-06, 2.529256838690319e-11, 9.847223481074252e-08, 4.322627233932508e-08, 0.9999983310699463, 4.16573060768588e-11]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",a7a81157-09d8-4f27-a201-5bdf050faac5,pathology,0,"{'pred': [0], 'probs': [[0.9999997615814209, 1.85552614939688e-10, 2.7296655957798066e-07, 4.936204334171634e-09, 4.700340561214489e-09, 3.77097961745676e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",30940c42-6eb5-421f-abcb-73f69f1791b0,IHC(HDab),3,"{'pred': [3], 'probs': [[1.6076649345109217e-08, 4.200481296123826e-09, 1.6785739465063898e-11, 0.9999943971633911, 1.6827652604689547e-09, 5.625453468383057e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",7be85be7-a935-475f-aac3-f7991ac05692,IHC(HDab),4,"{'pred': [4], 'probs': [[0.0007157592917792499, 3.929003923985874e-06, 1.2320744644966908e-05, 2.4355742311854556e-07, 0.9992333650588989, 3.446105256443843e-05]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",ae68da46-8c0c-425a-9660-2fa90669af1e,IHC(HDab),0,"{'pred': [0], 'probs': [[0.9999430179595947, 1.1686323020398959e-08, 1.8665149426055905e-08, 5.661116665578447e-05, 3.174746154854802e-08, 2.976852613301162e-07]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",d2294f5f-f273-45f7-a1c0-a84051e418ee,pathology,3,"{'pred': [3], 'probs': [[3.7714645295672256e-10, 8.093913872464498e-10, 9.04121832956406e-10, 0.9999996423721313, 3.015568381670164e-07, 3.1548528234282003e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",f4ffef1e-fb31-44ce-8052-25f9ce3472b4,IHC(Red),4,"{'pred': [4], 'probs': [[1.3303607374837156e-05, 0.00010174546332564205, 1.0041586619990994e-06, 2.2498380047863975e-08, 0.9998824596405029, 1.402179236720258e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(Red)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",ee8789d1-db96-4b64-abfc-a73f868ab360,pathology,1,"{'pred': [1], 'probs': [[1.3097047890653357e-08, 0.9999998807907104, 1.8143703206519035e-09, 3.649600621713489e-09, 3.4909908297464654e-10, 1.1644207376093618e-07]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",05d8d9cb-38fa-4d31-94c1-5456db400134,light microscopy,2,"{'pred': [2], 'probs': [[1.460149501308905e-10, 1.212763134361694e-08, 1.0, 1.3850287019709362e-13]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",106db987-7413-4142-9556-92c332ab538b,pathology,1,"{'pred': [1], 'probs': [[1.45151349273398e-10, 0.9999998807907104, 2.6749232162615044e-08, 7.772148896689757e-11, 1.3329437820175372e-07, 1.7802998186766672e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7be9451b-50de-4e3e-bee8-4e97569874fc,brightfield microscopy,0,"{'pred': [0], 'probs': [[0.9999896287918091, 7.528011337853968e-06, 2.794717374854372e-06, 1.9673098705652592e-08, 1.2254954384616212e-08, 2.473883853326697e-08]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",89f094e4-ea4e-4581-83fa-a0b9894bdf92,IHC(HDab),1,"{'pred': [1], 'probs': [[3.7966692900681664e-08, 0.9999970197677612, 4.228010652695957e-07, 3.2822939033394505e-07, 1.0104606644745218e-06, 1.2239732996022212e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f73c5da6-de67-4dba-b955-d2ea44eff2e3,pathology,4,"{'pred': [4], 'probs': [[5.594854357582335e-08, 9.150030177984547e-10, 4.751405491276728e-09, 2.7671072100332594e-09, 1.0, 4.8358392845671005e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",06eef9cd-7a1a-4afd-9f98-15dc5ec7edde,IHC(HDab),1,"{'pred': [1], 'probs': [[7.660243284135504e-08, 0.9999912977218628, 1.5707078091509175e-06, 8.175044996505676e-08, 1.6864946772443545e-08, 6.955966000532499e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",40117f50-db77-4bbd-a992-039a2a1dd107,pathology,0,"{'pred': [0], 'probs': [[0.9999996423721313, 8.239113280517074e-10, 1.427456763902768e-10, 4.6324862348900986e-12, 3.052200270303729e-07, 1.5573846212646458e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b43cd9e3-baa2-4bef-b2c3-d40e1a5188cf,brightfield microscopy,2,"{'pred': [2], 'probs': [[1.5267874076130283e-08, 5.323218310593347e-09, 0.9999711513519287, 1.954933031811379e-05, 9.242202395398635e-06, 9.706961456856789e-09]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",b1518201-4ae5-4588-ab61-b216b04a789d,pathology,3,"{'pred': [3], 'probs': [[8.993972677728834e-09, 2.55687808703442e-07, 2.2547277822582146e-08, 0.9999992847442627, 3.15001926765035e-08, 3.1685951284998737e-07]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",7e29a212-6f0b-4755-8143-e0a8bc12eea5,brightfield microscopy,2,"{'pred': [2], 'probs': [[2.3430268836222012e-09, 7.307374261245059e-08, 0.9999544620513916, 4.457450995687395e-05, 8.460617664240999e-07, 8.168595244661958e-10]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",62244bc2-8a27-40b8-a272-ce990d4a4412,brightfield microscopy,1,"{'pred': [1], 'probs': [[2.1359883306537597e-10, 0.9999814033508301, 1.3891914022678975e-05, 4.487690603127703e-06, 1.4610438370254997e-07, 1.862636989091726e-10]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",d4a3a642-9fe5-445c-bcdb-582b4e703256,light microscopy,1,"{'pred': [1], 'probs': [[4.492186178595148e-09, 0.9999998807907104, 6.008438191429377e-08, 8.650174326829685e-11]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",8e13fcac-6c2e-4d32-848b-55642aa7df70,pathology,0,"{'pred': [0], 'probs': [[0.9999998807907104, 1.4886880790598855e-12, 1.0197884758866849e-09, 6.927234608156141e-08, 2.816600286337234e-10, 4.101243789023101e-09]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",540fa97f-a695-4ff6-96ea-fb1c2564bea5,light microscopy,1,"{'pred': [1], 'probs': [[2.290523548609258e-09, 1.0, 2.5149102356181174e-08, 1.0599427585633592e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",8474f401-52c8-4ff5-999d-10bc9ece8522,light microscopy,1,"{'pred': [1], 'probs': [[3.79690561658208e-07, 0.9999996423721313, 3.582744101393587e-10, 2.2601675739308824e-11]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",a469627a-4a73-4395-b242-29c15d8ec1f5,pathology,0,"{'pred': [0], 'probs': [[0.9999997615814209, 1.9085599944901332e-07, 2.8129867879478354e-10, 1.2262828252840308e-10, 3.5317568314319203e-10, 3.673437731777085e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b2d7bafe-e4aa-4037-bd42-c52258874046,brightfield microscopy,3,"{'pred': [3], 'probs': [[4.0881758422983694e-08, 6.746652125855235e-09, 1.4934371447838934e-11, 0.999995231628418, 4.692085894930642e-06, 1.2157524119371654e-11]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",ab4c332f-4fa7-40d3-b57e-7c06d531d595,IHC(HDab),1,"{'pred': [1], 'probs': [[2.4594402958655337e-08, 0.9999973773956299, 1.1109559636679478e-06, 1.9011027418969206e-08, 1.2302268714847742e-07, 1.335712681793666e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? none of the above']",7926000d-80c9-4695-8654-d7b4921174df,IHC(HDab),0,"{'pred': [0], 'probs': [[0.9999914169311523, 6.651696935477958e-07, 9.382364396515186e-07, 3.2351499612559564e-07, 9.859281817625742e-07, 5.6457624850736465e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? none of the above']",c36f4b36-9082-410f-9549-f544e10332c8,IHC(HDab),4,"{'pred': [4], 'probs': [[0.0011193272657692432, 0.0007805359782651067, 7.357705271715531e-07, 1.0753997514711955e-07, 0.998095691204071, 3.521907729009399e-06]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? IHC(HDab)']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c8366e95-b85f-4654-81dc-16bda0e3b695,light microscopy,2,"{'pred': [2], 'probs': [[8.191489087039372e-08, 1.8364028520068132e-08, 0.9999998807907104, 5.354447996097633e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
