question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",80e08b18-1103-4d99-affb-040ce33a43c2,pathology,4,"{'pred': [4], 'probs': [[3.961384109629762e-08, 7.969584885358927e-07, 1.6622843546088006e-08, 1.6600468777383526e-09, 0.9999991655349731, 1.1298667779158222e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",1723dde8-ec23-4b4d-913d-931f43a459dd,cardiovascular pathology,0,"{'pred': [0], 'probs': [[0.9999997615814209, 2.4695680167496903e-07, 1.2692443667264297e-12, 1.833591167788029e-09, 2.2135142607737635e-09, 3.4234713588293664e-12]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",fdc9c800-133c-4c31-b987-962dd38ed3d1,H&E,4,"{'pred': [4], 'probs': [[8.956384078828705e-09, 3.065534631696565e-11, 1.5950051590607472e-07, 1.3418781463769847e-07, 0.9999997615814209, 1.4352382615712145e-09]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",af1095f0-c050-487f-bd04-6a4f87121b19,chronic heart failure,0,"{'pred': [0], 'probs': [[0.7477330565452576, 0.2520233392715454, 0.00024363248667214066]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",99981e41-8a53-48e6-ae92-28ff12962fe6,light microscopy,1,"{'pred': [1], 'probs': [[1.2473334365381561e-08, 1.0, 1.1703134017437833e-09, 6.454085096224693e-12]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",e06ffaed-2e77-474a-83cd-da4ccf497f48,brightfield microscopy,4,"{'pred': [4], 'probs': [[2.4516725716239307e-07, 3.1336738759435434e-11, 1.1949564004964941e-08, 2.662822851107194e-08, 0.9999997615814209, 2.9699643352282257e-12]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",b2369518-c2ce-46b0-8516-5bccb13053e8,H&E,4,"{'pred': [4], 'probs': [[8.309303765885456e-12, 3.5458409541888614e-08, 2.0297277387726353e-06, 8.09341127450125e-09, 0.9999979734420776, 4.203772052679966e-10]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",4bade762-1265-4d10-889f-e33231410da6,light microscopy,2,"{'pred': [2], 'probs': [[1.6968755289781257e-06, 5.431912342146461e-08, 0.9999983310699463, 3.566500872409506e-09]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",081cf180-49c1-4ef1-8784-110c545bbf43,chronic heart failure,0,"{'pred': [0], 'probs': [[0.6409198641777039, 0.35892874002456665, 0.00015142075426410884]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",057bfcf7-803e-4fba-a4e5-af029b1c0f60,not chronic heart failure,0,"{'pred': [1], 'probs': [[0.07256446033716202, 0.9273991584777832, 3.637063491623849e-05]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",e6123ea9-6844-46ef-b471-4f4167475740,not chronic heart failure,1,"{'pred': [1], 'probs': [[0.008593227714300156, 0.9913532137870789, 5.353551750886254e-05]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? none of the above']",f17faa97-b7e6-459b-a874-6a6ac7e9a5c1,H&E,2,"{'pred': [2], 'probs': [[2.0588350579942016e-08, 4.473903886248465e-12, 0.9999992847442627, 2.181656660882325e-10, 7.357431286436622e-07, 9.840196019128555e-11]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",633dce75-0ad4-4eaf-bf8c-39f62da3d2ec,light microscopy,1,"{'pred': [1], 'probs': [[9.922710830778669e-08, 0.9999998807907104, 7.212515473753456e-09, 2.113452879370925e-08]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",15510344-3a46-4a16-abf7-f935338f43a1,not chronic heart failure,1,"{'pred': [1], 'probs': [[0.14454297721385956, 0.8553803563117981, 7.669816841371357e-05]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",910fa64c-1302-4d88-8f97-e5e22062f3fb,chronic heart failure,1,"{'pred': [1], 'probs': [[0.03848767653107643, 0.9612308740615845, 0.00028143663075752556]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",71a57167-54aa-419e-b28a-a8cf75b1d6e5,brightfield microscopy,1,"{'pred': [1], 'probs': [[4.7553932347454975e-08, 0.9999992847442627, 5.455750056171382e-07, 8.20455596795e-08, 6.030325572226047e-09, 1.1575094355231741e-10]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",db6357cf-86c0-4e0e-a09e-e7e84f271644,pathology,2,"{'pred': [2], 'probs': [[9.927585153945984e-08, 7.777250630169874e-07, 0.999998927116394, 1.533152840238472e-07, 1.4168917594759023e-08, 6.4217722695048e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",4c857674-3241-453f-82a5-20444e9d93c4,pathology,1,"{'pred': [1], 'probs': [[1.3808355348032819e-08, 1.0, 2.0602928252344554e-09, 2.35123813752125e-08, 3.327637543293349e-08, 1.2952120265197209e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",603b8f30-2e98-43f7-9184-7e4a8daaafc1,light microscopy,2,"{'pred': [2], 'probs': [[9.605537698575972e-09, 2.1403980809964196e-08, 1.0, 2.5237301137792656e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",df4f9fd1-5dec-42e0-aaad-c8748a39ab09,light microscopy,1,"{'pred': [1], 'probs': [[7.642709221045152e-08, 0.9999998807907104, 1.507225100283449e-08, 1.675392047317814e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? none of the above']",43516f41-8014-4d4a-a5f9-b0c21fb2b599,pathology,0,"{'pred': [0], 'probs': [[0.9999943971633911, 2.1009137540772826e-08, 1.3333648496427486e-07, 5.416150543169351e-06, 2.37397266289463e-08, 2.563260714794069e-08]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",ef7fe6b3-d736-47f9-ac70-c92095a2c095,cardiovascular pathology,0,"{'pred': [0], 'probs': [[1.0, 1.1171932823295094e-10, 1.4829899461221707e-11, 1.244194081095884e-09, 6.944786967721939e-09, 6.029633736748252e-11]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",0be160ae-4117-461e-b0a3-9d76bd814dde,brightfield microscopy,3,"{'pred': [3], 'probs': [[3.3177806813000643e-07, 1.2665768167607894e-07, 1.4959916370571591e-05, 0.9999808073043823, 3.726083832589211e-06, 2.599581527817918e-08]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",f3be77ed-fcd2-42e6-b061-8209770cd9e1,cardiovascular pathology,4,"{'pred': [4], 'probs': [[2.0721890905406326e-06, 3.047171333037113e-07, 5.512942991003911e-09, 1.442913757226938e-11, 0.999997615814209, 2.6898011595832827e-11]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,,,,,
domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",6d34b623-cf41-4b64-ac23-794b1bfca08f,pathology,4,"{'pred': [4], 'probs': [[2.510169316849442e-08, 6.550166187224704e-09, 5.584410587289312e-07, 3.04813863039044e-09, 0.9999994039535522, 6.489192516667686e-10]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",d407b095-5823-4667-9504-9b82df93611d,light microscopy,0,"{'pred': [0], 'probs': [[0.9999996423721313, 1.865101779685574e-07, 7.486482189733579e-08, 1.2392837867025719e-09]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
classification,"['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure', 'H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? none of the above']",f9be738d-abc8-4bf4-b3f7-e08ef0ffe7e0,not chronic heart failure,1,"{'pred': [1], 'probs': [[0.2054799497127533, 0.7942022681236267, 0.00031781994039192796]], 'pred_prompt': ['H&E stained light micrograph of human cardiac tissue. Based on the image, what is the most likely clinical chronic heart diagnosis? not chronic heart failure']}",2.0,,,,,
stain,"['What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? IHC(Red)', 'What is the most likely technique used to stain this micrograph? none of the above']",c9e5e017-09c6-40a5-a0b1-bcafecfd854b,H&E,1,"{'pred': [1], 'probs': [[7.740266205757962e-10, 0.9999991655349731, 9.566955583295567e-08, 2.2379705200137323e-08, 6.795069111831253e-07, 9.892704433411836e-10]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,,,,,
submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",b16265be-e8ee-47e9-a83e-83618adbf3d3,brightfield microscopy,4,"{'pred': [4], 'probs': [[8.594065903366754e-09, 6.210148058016784e-07, 3.0867891354091626e-08, 1.3791402864171687e-07, 0.9999992847442627, 9.433249320567327e-12]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",02bf6398-5f9a-479a-9359-8182ff96ce43,light microscopy,2,"{'pred': [2], 'probs': [[1.2985707620316589e-08, 3.6932857483407133e-07, 0.9999996423721313, 1.1121413512338307e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
subdomain,"['What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",5252680e-c437-4155-af47-d38659e8dd68,cardiovascular pathology,1,"{'pred': [1], 'probs': [[2.4913028937589843e-06, 0.9999974966049194, 5.87534358942321e-08, 3.294072214998778e-08, 1.4241061108144493e-10, 7.258100370721721e-11]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",6674878a-9d2f-46ac-9a2f-1e5425c288ec,light microscopy,0,"{'pred': [0], 'probs': [[0.9999998807907104, 3.429020623002543e-08, 1.2967747409220465e-07, 3.288077143892565e-09]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",5b683f6f-e2d8-4c81-b1d7-4beab203094a,light microscopy,1,"{'pred': [1], 'probs': [[1.845451436111034e-08, 0.9999997615814209, 1.9052592392654333e-07, 3.941650894567772e-10]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,,,,,
